ID,Jurisdiction,Title,Link,Category,Introduction Date
MD-2026RS-SB0753,Maryland,"Fiduciary Institutions - Exploitation of Seniors and Vulnerable Adults - Protections and Required Referral (Vulnerable Adult Banking Protection Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0753?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0696,Maryland,"Financial Institutions - Complaint Database and Analysis - Required","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0696?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0784,Maryland,"Financial Institutions - Consumer Credit - Application of Licensing Requirements","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0784?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0759,Maryland,"Financial Institutions - Digital Assets and Digital Asset Staking - Regulation (Maryland Financial Innovation Act of 2026)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0759?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0662,Maryland,"Financial Institutions - Payment Stablecoin Services - Establishment and Regulation (Maryland Stablecoin Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0662?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0741,Maryland,"Financial Institutions and Activities - Virtual Currency Kiosks - Alterations","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0741?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0899,Maryland,"Firearms Dealers - Firearm Hold Agreements","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0899?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0692,Maryland,"Firearms Dealers and Employees - Required Training and Exam","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0692?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0718,Maryland,"Frederick County - Alcoholic Beverages - Class L Permit","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0718?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0862,Maryland,"Gaming - Problem Gambling - Prevalence Study and Fund Revenue","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0862?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0802,Maryland,"Garrett County - Alcoholic Beverages Act of 2026","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0802?ys=2026RS#",Bill,2026-02-06
MD-2026RS-HB0978,Maryland,"General Assembly - Home Security System Expenses - Campaign Funds and Reimbursement","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB0978?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0902,Maryland,"General Assembly - Home Security System Expenses - Campaign Funds and Reimbursement","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0902?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0830,Maryland,"Handgun Roster Reform","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0830?ys=2026RS#",Bill,2026-02-06
MD-2026RS-HB0991,Maryland,"Harford County - Alcoholic Beverages - Class HC (Health Club) License - Hours of Sale","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB0991?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0684,Maryland,"Harford County - Alcoholic Beverages - Class HC (Health Club) License - Hours of Sale","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0684?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0878,Maryland,"Health Facilities - Certified Recovery Residences - Unannounced Inspections","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0878?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0910,Maryland,"Health Insurance - Graduate-Level Clinical Interns - Required Reimbursement","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0910?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0699,Maryland,"Health Insurance - Physical Therapy - Copayments, Coinsurance, and Deductibles","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0699?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0774,Maryland,"Health Insurance - Plan Benefits and Coverage - Annual Reporting (Transparency, Reporting, Understanding, Timeliness, and Honesty (TRUTH) in Mental Health Coverage Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0774?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0808,Maryland,"Health Insurance - Provider Panels - Requirements","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0808?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0794,Maryland,"Health Insurance - Special Enrollment Period for Pregnancy - Coverage Effective Date","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0794?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0795,Maryland,"Health Insurance - Vision Benefits - Regulation of Insurers and Vision Benefit Managers","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0795?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0813,Maryland,"Health Insurance and Dental Plan Organizations - Dentists - Assignment of Benefits and Reimbursement of Nonpreferred Providers","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0813?ys=2026RS#",Bill,2026-02-06
MD-2026RS-HB0995,Maryland,"Health Occupations - Behavioral Health Care Providers - Use of Artificial Intelligence","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB0995?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0806,Maryland,"Health Occupations - Criminal History Records Checks","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0806?ys=2026RS#",Bill,2026-02-06
MD-2026RS-HB0975,Maryland,"Health Occupations - Massage Therapy - Advertising","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB0975?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0773,Maryland,"Health Occupations - Pharmacists - Vaccination Orders","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0773?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0917,Maryland,"Health Occupations - Practice of Audiology - Definition","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0917?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0874,Maryland,"Health Occupations - Social Workers - Scopes of Practice","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0874?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0891,Maryland,"Health, Health Insurance, and Health Occupations - Perinatal Behavioral Health Conditions","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0891?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0728,Maryland,"Higher Education - Student Financial Assistance - Alterations to Scholarship Programs","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0728?ys=2026RS#",Bill,2026-02-06
MD-2026RS-HB0982,Maryland,"Higher Education - Tuition Exemption for Foster Care Recipients - Eligibility","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB0982?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0864,Maryland,"Higher Education - Tuition Exemption for Foster Care Recipients - Eligibility","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0864?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0946,Maryland,"Historic Revitalization Tax Credit - Alterations","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0946?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0929,Maryland,"Home Improvement Contractors - Disaster Mitigation Services - Regulation and Prohibition","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0929?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0919,Maryland,"Homeowners Associations - Reserve Funding, Meeting Notices, Voting, and Records","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0919?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0812,Maryland,"Homeowners' Property Tax Credit - Eligibility and Calculation - Alterations","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0812?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0762,Maryland,"Horse Racing - Racetrack Facility Renewal Account Grants - Alterations","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0762?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0792,Maryland,"Hospitals - Immigration Enforcement Action - Policy Requirement","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0792?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0694,Maryland,"Human Relations - Violations of County Discrimination Laws - Complaints","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0694?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0771,Maryland,"Human Services - Energy Assistance Programs - Administration and Funding","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0771?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0731,Maryland,"Human Services - Maryland Statewide Independent Living Council - Legal Status","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0731?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0793,Maryland,"Income Tax - Credit for Paid Organ Donation Leave","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0793?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0882,Maryland,"Income Tax - Credit for Student Loan Debt of Educators Working in Public Schools","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0882?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0805,Maryland,"Income Tax - Student Loan Debt Relief Tax Credit - Alterations","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0805?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0935,Maryland,"Income Tax - Subtraction Modification - Donations to Food Banks and Other Charitable Entities","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0935?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0826,Maryland,"Income Tax � Angel Investor Tax Credit for Investments in Emergent Technology","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0826?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0890,Maryland,"Insurance - Captive Insurers - Premium Receipts Tax Study","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0890?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0680,Maryland,"Intercepted Communications - Penalty","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0680?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0885,Maryland,"Internet Gaming and Online Bingo - Authorization and Implementation","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0885?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0884,Maryland,"Internet Poker Authorization and Regulation Act of 2026","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0884?ys=2026RS#",Bill,2026-02-06
MD-2026RS-HB0981,Maryland,"Investor-Owned Public Service Companies - Base Rate Proceeding - Equity Market Return","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB0981?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0730,Maryland,"Judicial In Rem Tax Foreclosure - Notice Requirements","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0730?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0819,Maryland,"Judicial In Rem Tax Foreclosure - Notice Requirements","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0819?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0933,Maryland,"Judiciary Department - Commission on Judicial Disabilities - Temporary Appointment","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0933?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0737,Maryland,"Juvenile Law - Probation and Treatment Services - Required Disposition (Parental Accountability Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0737?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0857,Maryland,"Labor and Employment - Civic and Related Activities - Protection (Maryland Employee Civic Activity and Lawful Expression Protection Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0857?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0887,Maryland,"Labor and Employment - Greenhouse Workers - Collective Bargaining and Heat Protection","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0887?ys=2026RS#",Bill,2026-02-06
MD-2026RS-HB1016,Maryland,"Noncompete and Conflict of Interest Clauses - Licensed Architects - Employer Workforce Relocation and Out-of-State Employers","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB1016?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0900,Maryland,"Noncompete and Conflict of Interest Clauses - Licensed Architects - Employer Workforce Relocation and Out-of-State Employers","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0900?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0804,Maryland,"Labor and Employment - Occupational Safety and Health - Revisions to Heat Stress Standards","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0804?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0777,Maryland,"Labor and Employment - Workforce Development - Hospital Employee Retraining and Placement Program and Workforce Development and Local Workforce Development Boards (Local Workforce Solutions Investment Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0777?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0831,Maryland,"Labor Law - Child Labor Penalties, Private Sector Employee Labor Relations, and State Employee Labor Standards","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0831?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0733,Maryland,"Land Use - Definitions and Boards of Appeals","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0733?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0829,Maryland,"Residential-in-Commercial-Zone Laws - Study (Bring Back Main Street Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0829?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0754,Maryland,"Land Use - Preservation of Natural Resources","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0754?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0937,Maryland,"Landlord and Tenant - Residential Leases - Prospective Tenant Criminal History Records Check (Maryland Fair Chance Housing Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0937?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0647,Maryland,"Law Enforcement Officers' Pension System and State Police Retirement System - Line-of-Duty Catastrophic Injury Disability","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0647?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0750,Maryland,"Local Government - Trap-Neuter-Return Policies for Community Cats - Requirements and Restrictions (Ash's Law)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0750?ys=2026RS#",Bill,2026-02-06
MD-2026RS-HB0962,Maryland,"Local Public Campaign Financing - County Boards of Education","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB0962?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0648,Maryland,"Local School Systems - Educator Screening - Educator Identification Clearinghouse (School Personnel Vetting and Hiring Transparency Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0648?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0685,Maryland,"State Department of Education - Sexual Abuse and Sexual Misconduct Model Response Policy - Requirements","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0685?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0870,Maryland,"Maryland Department of Health - Adolescent Psychiatric Inpatient Beds - Reports on Capacity and Outcomes","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0870?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0772,Maryland,"Maryland Department of Health - Employment Training and Opportunity Database","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0772?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0787,Maryland,"Maryland Economic Development Corporation - Major Information Technology Development Projects - Project Management","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0787?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0841,Maryland,"Utility RELIEF (Reducing Energy Load Inflation for Everyday Families) Act","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0841?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0704,Maryland,"Maryland Estate Tax � Qualified Agricultural Property � Transfer to Limited Liability Company","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0704?ys=2026RS#",Bill,2026-02-06
MD-2026RS-HB0972,Maryland,"Maryland Fair and Agricultural Education Promise Fund - Establishment ( Charles J. Otto Agricultural Education Promise Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB0972?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0657,Maryland,"Maryland Higher Education Commission - Practical Applications of Real Estate Appraisal (PAREA) Grant Program - Established","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0657?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0652,Maryland,"Maryland Illegal Online Gambling Enforcement Act","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0652?ys=2026RS#",Bill,2026-02-06
MD-2026RS-HB0971,Maryland,"Maryland Medical Advisory Committee - Duties and Workgroup to Study the Adoption of a Fee-for-Service Model for All Medicaid Services","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/HB0971?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0742,Maryland,"Maryland Medical Assistance Program and Developmental Disabilities Administration - Home- and Community-Based Services Eligibility Determinations (Maryland Protecting People With Disabilities Act)","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0742?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0797,Maryland,"Maryland Medical Assistance Program and Health Insurance - Claims for Reimbursement - Downcoding","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0797?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0837,Maryland,"Maryland Medical Assistance Program and Health Insurance - Coverage and Utilization Review - Drugs Reviewed by the Prescription Drug Affordability Board","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0837?ys=2026RS#",Bill,2026-02-06
MD-2026RS-SB0738,Maryland,"Maryland Medical Assistance Program and Health Insurance - Required Coverage - Mobile Crisis and Crisis Stabilization","https://mgaleg.maryland.gov/mgawebsite/Legislation/Details/SB0738?ys=2026RS#",Bill,2026-02-06
